2019-06-21T18:34:46.000Z,0,9
2019-06-21T18:35:17.022Z,1,1
2019-06-21T18:35:53.000Z,0,1
2019-06-21T18:35:54.828Z,2,1
2019-06-21T18:36:50.000Z,0,1
2019-06-21T18:36:51.853Z,3,1
2019-06-21T18:36:56.000Z,0,1
2019-06-21T18:36:57.646Z,4,1
2019-06-21T18:38:23.000Z,0,1
2019-06-21T18:38:24.357Z,5,1
2019-06-21T18:38:34.000Z,0,1
2019-06-21T18:38:35.315Z,1,2
2019-06-21T18:39:01.000Z,0,2
2019-06-21T18:39:02.441Z,2,2
2019-06-21T18:39:39.000Z,0,2
2019-06-21T18:39:40.677Z,3,2
2019-06-21T18:39:58.000Z,0,2
2019-06-21T18:39:59.154Z,4,2
2019-06-21T18:41:15.000Z,0,2
2019-06-21T18:41:16.068Z,5,2
2019-06-21T18:41:21.000Z,0,2
2019-06-21T18:41:22.119Z,1,3
2019-06-21T18:42:18.000Z,0,3
2019-06-21T18:42:19.587Z,2,3
2019-06-21T18:43:02.000Z,0,3
2019-06-21T18:43:03.159Z,3,3
2019-06-21T18:43:06.000Z,0,3
2019-06-21T18:43:07.208Z,4,3
2019-06-21T18:44:45.000Z,0,3
2019-06-21T18:44:46.138Z,5,3
2019-06-21T18:44:50.000Z,0,3
2019-06-21T18:44:51.743Z,1,4
2019-06-21T18:46:11.000Z,0,4
2019-06-21T18:46:12.827Z,2,4
2019-06-21T18:46:56.000Z,0,4
2019-06-21T18:46:57.014Z,3,4
2019-06-21T18:47:00.000Z,0,4
2019-06-21T18:47:01.619Z,4,4
2019-06-21T18:48:15.000Z,0,4
2019-06-21T18:48:16.026Z,5,4
2019-06-21T18:48:22.000Z,0,4
2019-06-21T18:48:23.679Z,1,5
2019-06-21T18:48:46.000Z,0,5
2019-06-21T18:48:47.841Z,2,5
2019-06-21T18:49:32.000Z,0,5
2019-06-21T18:49:33.941Z,3,5
2019-06-21T18:49:44.000Z,0,5
2019-06-21T18:49:45.728Z,4,5
2019-06-21T18:51:15.000Z,0,5
2019-06-21T18:51:16.813Z,5,5
2019-06-21T18:51:32.000Z,0,5
2019-06-21T18:51:33.397Z,1,6
2019-06-21T18:57:12.000Z,0,6
2019-06-21T18:57:13.178Z,2,6
2019-06-21T18:57:29.000Z,0,6
2019-06-21T18:57:30.467Z,3,6
2019-06-21T18:57:33.000Z,0,6
2019-06-21T18:57:34.459Z,4,6
2019-06-21T18:59:08.000Z,0,6
2019-06-21T18:59:09.028Z,5,6
2019-06-21T18:59:24.000Z,0,6
2019-06-21T18:59:25.183Z,1,7
2019-06-21T19:05:05.000Z,0,7
2019-06-21T19:05:06.899Z,2,7
2019-06-21T19:05:39.000Z,0,7
2019-06-21T19:05:40.358Z,3,7
2019-06-21T19:05:44.000Z,0,7
2019-06-21T19:05:45.766Z,4,7
2019-06-21T19:08:03.000Z,0,7
2019-06-21T19:08:04.908Z,5,7
2019-06-21T19:08:13.000Z,0,7
2019-06-21T19:08:14.615Z,1,8
2019-06-21T19:14:14.000Z,0,8
2019-06-21T19:14:15.236Z,2,8
2019-06-21T19:15:31.000Z,0,8
2019-06-21T19:15:32.773Z,3,8
2019-06-21T19:15:36.000Z,0,8
2019-06-21T19:15:37.949Z,4,8
2019-06-21T19:17:21.000Z,0,8
2019-06-21T19:17:22.062Z,5,8
2019-06-21T19:17:22.000Z,0,8
2019-06-21T19:17:23.846Z,1,9
2019-06-21T19:18:14.000Z,0,9
2019-06-21T19:18:15.955Z,2,9
2019-06-21T19:19:22.000Z,0,9
2019-06-21T19:19:23.961Z,3,9
2019-06-21T19:19:29.000Z,0,9
2019-06-21T19:19:30.984Z,4,9
2019-06-21T19:20:57.000Z,0,9
2019-06-21T19:20:58.159Z,5,9
2019-06-21T19:21:22.000Z,0,9
2019-06-21T19:21:53.085Z,1,1
2019-06-21T19:22:55.000Z,0,1
2019-06-21T19:22:56.675Z,2,1
2019-06-21T19:23:35.000Z,0,1
2019-06-21T19:23:36.337Z,3,1
2019-06-21T19:23:40.000Z,0,1
2019-06-21T19:23:41.739Z,4,1
2019-06-21T19:25:24.000Z,0,1
2019-06-21T19:25:25.536Z,5,1
2019-06-21T19:25:30.000Z,0,1
2019-06-21T19:25:31.815Z,1,2
2019-06-21T19:26:14.000Z,0,2
2019-06-21T19:26:15.666Z,2,2
2019-06-21T19:27:05.000Z,0,2
2019-06-21T19:27:06.867Z,3,2
2019-06-21T19:27:17.000Z,0,2
2019-06-21T19:27:18.149Z,4,2
2019-06-21T19:28:54.000Z,0,2
2019-06-21T19:28:55.706Z,5,2
2019-06-21T19:29:08.000Z,0,2
2019-06-21T19:29:09.877Z,1,3
2019-06-21T19:30:20.000Z,0,3
2019-06-21T19:30:21.974Z,2,3
2019-06-21T19:30:52.000Z,0,3
2019-06-21T19:30:53.752Z,3,3
2019-06-21T19:30:58.000Z,0,3
2019-06-21T19:30:59.970Z,4,3
2019-06-21T19:32:31.000Z,0,3
2019-06-21T19:32:32.265Z,5,3
2019-06-21T19:32:44.000Z,0,3
2019-06-21T19:32:45.925Z,1,4
2019-06-21T19:34:28.000Z,0,4
2019-06-21T19:34:29.426Z,2,4
2019-06-21T19:34:50.000Z,0,4
2019-06-21T19:34:51.197Z,3,4
2019-06-21T19:34:54.000Z,0,4
2019-06-21T19:34:55.492Z,4,4
2019-06-21T19:36:44.000Z,0,4
2019-06-21T19:36:45.163Z,5,4
2019-06-21T19:36:50.000Z,0,4
2019-06-21T19:36:51.411Z,1,5
2019-06-21T19:37:21.000Z,0,5
2019-06-21T19:37:22.401Z,2,5
2019-06-21T19:38:33.000Z,0,5
2019-06-21T19:38:34.060Z,3,5
2019-06-21T19:38:37.000Z,0,5
2019-06-21T19:38:38.717Z,4,5
2019-06-21T19:39:55.000Z,0,5
2019-06-21T19:39:56.367Z,5,5
2019-06-21T19:39:57.000Z,0,5
2019-06-21T19:39:58.418Z,1,6
2019-06-21T19:45:30.000Z,0,6
2019-06-21T19:45:31.761Z,2,6
2019-06-21T19:46:13.000Z,0,6
2019-06-21T19:46:14.592Z,3,6
2019-06-21T19:46:18.000Z,0,6
2019-06-21T19:46:19.234Z,4,6
2019-06-21T19:47:52.000Z,0,6
2019-06-21T19:47:53.152Z,5,6
2019-06-21T19:47:55.000Z,0,6
2019-06-21T19:47:56.288Z,1,7
2019-06-21T19:53:31.000Z,0,7
2019-06-21T19:53:32.902Z,2,7
2019-06-21T19:53:50.000Z,0,7
2019-06-21T19:53:51.983Z,3,7
2019-06-21T19:53:55.000Z,0,7
2019-06-21T19:53:56.092Z,4,7
2019-06-21T19:55:37.000Z,0,7
2019-06-21T19:55:38.973Z,5,7
2019-06-21T19:55:55.000Z,0,7
2019-06-21T19:55:56.244Z,1,8
2019-06-21T20:02:15.000Z,0,8
2019-06-21T20:02:16.088Z,2,8
2019-06-21T20:03:01.000Z,0,8
2019-06-21T20:03:02.609Z,3,8
2019-06-21T20:03:06.000Z,0,8
2019-06-21T20:03:07.021Z,4,8
2019-06-21T20:04:48.000Z,0,8
2019-06-21T20:04:49.590Z,5,8
2019-06-21T20:05:03.000Z,0,8
2019-06-21T20:05:04.923Z,1,9
2019-06-21T20:06:25.000Z,0,9
2019-06-21T20:06:26.679Z,2,9
2019-06-21T20:07:07.000Z,0,9
2019-06-21T20:07:08.725Z,3,9
2019-06-21T20:07:13.000Z,0,9
2019-06-21T20:07:14.130Z,4,9
2019-06-21T20:08:46.000Z,0,9
2019-06-21T20:08:47.161Z,5,9
2019-06-21T20:09:12.000Z,0,9
2019-06-21T20:09:43.096Z,1,1
2019-06-21T20:10:38.000Z,0,1
2019-06-21T20:10:39.028Z,2,1
2019-06-21T20:11:27.000Z,0,1
2019-06-21T20:11:28.016Z,3,1
2019-06-21T20:11:33.000Z,0,1
2019-06-21T20:11:34.427Z,4,1
2019-06-21T20:13:42.000Z,0,1
2019-06-21T20:13:43.661Z,5,1
2019-06-21T20:13:45.000Z,0,1
2019-06-21T20:13:46.941Z,1,2
2019-06-21T20:14:14.000Z,0,2
2019-06-21T20:14:15.200Z,2,2
2019-06-21T20:15:14.000Z,0,2
2019-06-21T20:15:15.693Z,3,2
2019-06-21T20:15:19.000Z,0,2
2019-06-21T20:15:20.144Z,4,2
2019-06-21T20:16:54.000Z,0,2
2019-06-21T20:16:55.179Z,5,2
2019-06-21T20:17:06.000Z,0,2
2019-06-21T20:17:07.241Z,1,3
2019-06-21T20:18:45.000Z,0,3
2019-06-21T20:18:46.781Z,2,3
2019-06-21T20:19:01.000Z,0,3
2019-06-21T20:19:02.195Z,3,3
2019-06-21T20:19:07.000Z,0,3
2019-06-21T20:19:08.333Z,4,3
2019-06-21T20:20:39.000Z,0,3
2019-06-21T20:20:40.033Z,5,3
2019-06-21T20:20:51.000Z,0,3
2019-06-21T20:20:52.119Z,1,4
2019-06-21T20:22:47.000Z,0,4
2019-06-21T20:22:48.683Z,2,4
2019-06-21T20:23:08.000Z,0,4
2019-06-21T20:23:09.995Z,3,4
2019-06-21T20:23:14.000Z,0,4
2019-06-21T20:23:15.854Z,4,4
2019-06-21T20:24:41.000Z,0,4
2019-06-21T20:24:42.233Z,5,4
2019-06-21T20:24:57.000Z,0,4
2019-06-21T20:24:58.574Z,1,5
2019-06-21T20:25:37.000Z,0,5
2019-06-21T20:25:38.568Z,2,5
2019-06-21T20:26:26.000Z,0,5
2019-06-21T20:26:27.465Z,3,5
2019-06-21T20:26:33.000Z,0,5
2019-06-21T20:26:34.156Z,4,5
2019-06-21T20:28:01.000Z,0,5
2019-06-21T20:28:02.716Z,5,5
2019-06-21T20:28:09.000Z,0,5
2019-06-21T20:28:10.315Z,1,6
2019-06-21T20:33:11.000Z,0,6
2019-06-21T20:33:12.358Z,2,6
2019-06-21T20:33:42.000Z,0,6
2019-06-21T20:33:43.607Z,3,6
2019-06-21T20:33:49.000Z,0,6
2019-06-21T20:33:50.105Z,4,6
2019-06-21T20:35:13.000Z,0,6
2019-06-21T20:35:14.147Z,5,6
2019-06-21T20:35:18.000Z,0,6
2019-06-21T20:35:19.109Z,1,7
2019-06-21T20:41:32.000Z,0,7
2019-06-21T20:41:33.381Z,2,7
2019-06-21T20:41:54.000Z,0,7
2019-06-21T20:41:55.116Z,3,7
2019-06-21T20:41:57.000Z,0,7
2019-06-21T20:41:58.795Z,4,7
2019-06-21T20:43:33.000Z,0,7
2019-06-21T20:43:34.829Z,5,7
2019-06-21T20:43:48.000Z,0,7
2019-06-21T20:43:49.676Z,1,8
2019-06-21T20:49:03.000Z,0,8
2019-06-21T20:49:04.538Z,2,8
2019-06-21T20:49:29.000Z,0,8
2019-06-21T20:49:30.900Z,3,8
2019-06-21T20:49:49.000Z,0,8
2019-06-21T20:49:50.239Z,4,8
2019-06-21T20:51:26.000Z,0,8
2019-06-21T20:51:27.903Z,5,8
2019-06-21T20:51:35.000Z,0,8
2019-06-21T20:51:36.766Z,1,9
2019-06-21T20:52:41.000Z,0,9
2019-06-21T20:52:42.703Z,2,9
2019-06-21T20:53:29.000Z,0,9
2019-06-21T20:53:30.196Z,3,9
2019-06-21T20:53:32.000Z,0,9
2019-06-21T20:53:33.882Z,4,9
2019-06-21T20:55:16.000Z,0,9
2019-06-21T20:55:17.477Z,5,9
2019-06-21T20:55:17.000Z,0,9
2019-06-21T20:55:48.679Z,1,1
2019-06-21T20:56:26.000Z,0,1
2019-06-21T20:56:27.713Z,2,1
2019-06-21T20:57:05.000Z,0,1
2019-06-21T20:57:06.590Z,3,1
2019-06-21T20:57:11.000Z,0,1
2019-06-21T20:57:12.627Z,4,1
2019-06-21T20:58:46.000Z,0,1
2019-06-21T20:58:47.022Z,5,1
2019-06-21T20:58:51.000Z,0,1
2019-06-21T20:58:52.620Z,1,2
2019-06-21T20:59:22.000Z,0,2
2019-06-21T20:59:23.639Z,2,2
2019-06-21T21:00:12.000Z,0,2
2019-06-21T21:00:13.476Z,3,2
2019-06-21T21:00:20.000Z,0,2
2019-06-21T21:00:21.763Z,4,2
2019-06-21T21:01:58.000Z,0,2
2019-06-21T21:01:59.290Z,5,2
2019-06-21T21:01:59.000Z,0,2
2019-06-21T21:02:00.496Z,1,3
2019-06-21T21:03:35.000Z,0,3
2019-06-21T21:03:36.855Z,2,3
2019-06-21T21:04:03.000Z,0,3
2019-06-21T21:04:04.107Z,3,3
2019-06-21T21:04:06.000Z,0,3
2019-06-21T21:04:07.794Z,4,3
2019-06-21T21:05:54.000Z,0,3
2019-06-21T21:05:55.815Z,5,3
2019-06-21T21:06:04.000Z,0,3
2019-06-21T21:06:05.386Z,1,4
2019-06-21T21:07:06.000Z,0,4
2019-06-21T21:07:07.543Z,2,4
2019-06-21T21:07:51.000Z,0,4
2019-06-21T21:07:52.257Z,3,4
2019-06-21T21:07:57.000Z,0,4
2019-06-21T21:07:58.218Z,4,4
2019-06-21T21:09:18.000Z,0,4
2019-06-21T21:09:19.342Z,5,4
2019-06-21T21:09:30.000Z,0,4
2019-06-21T21:09:31.825Z,1,5
2019-06-21T21:10:13.000Z,0,5
2019-06-21T21:10:14.153Z,2,5
2019-06-21T21:10:41.000Z,0,5
2019-06-21T21:10:42.660Z,3,5
2019-06-21T21:10:53.000Z,0,5
2019-06-21T21:10:54.098Z,4,5
2019-06-21T21:12:25.000Z,0,5
2019-06-21T21:12:26.795Z,5,5
2019-06-21T21:12:29.000Z,0,5
2019-06-21T21:12:30.312Z,1,6
2019-06-21T21:18:20.000Z,0,6
2019-06-21T21:18:21.925Z,2,6
2019-06-21T21:18:40.000Z,0,6
2019-06-21T21:18:41.429Z,3,6
2019-06-21T21:18:45.000Z,0,6
2019-06-21T21:18:46.945Z,4,6
2019-06-21T21:20:40.000Z,0,6
2019-06-21T21:20:41.196Z,5,6
2019-06-21T21:20:53.000Z,0,6
2019-06-21T21:20:54.918Z,1,7
2019-06-21T21:27:08.000Z,0,7
2019-06-21T21:27:09.725Z,2,7
2019-06-21T21:27:27.000Z,0,7
2019-06-21T21:27:28.526Z,3,7
2019-06-21T21:27:31.000Z,0,7
2019-06-21T21:27:32.881Z,4,7
2019-06-21T21:29:33.000Z,0,7
2019-06-21T21:29:34.851Z,5,7
2019-06-21T21:29:36.000Z,0,7
2019-06-21T21:29:37.867Z,1,8
2019-06-21T21:35:08.000Z,0,8
2019-06-21T21:35:09.583Z,2,8
2019-06-21T21:35:55.000Z,0,8
2019-06-21T21:35:56.212Z,3,8
2019-06-21T21:36:00.000Z,0,8
2019-06-21T21:36:01.478Z,4,8
2019-06-21T21:37:36.000Z,0,8
2019-06-21T21:37:37.609Z,5,8
2019-06-21T21:37:44.000Z,0,8
2019-06-21T21:37:45.260Z,1,9
2019-06-21T21:39:01.000Z,0,9
2019-06-21T21:39:02.954Z,2,9
2019-06-21T21:39:27.000Z,0,9
2019-06-21T21:39:28.395Z,3,9
2019-06-21T21:39:37.000Z,0,9
2019-06-21T21:39:38.998Z,4,9
2019-06-21T21:41:11.000Z,0,9
2019-06-21T21:41:12.758Z,5,9
2019-06-21T21:41:18.000Z,0,9
2019-06-21T21:41:49.991Z,1,1
2019-06-21T21:42:27.000Z,0,1
2019-06-21T21:42:28.933Z,2,1
2019-06-21T21:43:28.000Z,0,1
2019-06-21T21:43:29.552Z,3,1
2019-06-21T21:43:33.000Z,0,1
2019-06-21T21:43:34.300Z,4,1
2019-06-21T21:44:57.000Z,0,1
2019-06-21T21:44:58.783Z,5,1
2019-06-21T21:45:16.000Z,0,1
2019-06-21T21:45:17.366Z,1,2
2019-06-21T21:46:03.000Z,0,2
2019-06-21T21:46:04.653Z,2,2
2019-06-21T21:46:36.000Z,0,2
2019-06-21T21:46:37.050Z,3,2
2019-06-21T21:46:39.000Z,0,2
2019-06-21T21:46:40.731Z,4,2
2019-06-21T21:48:34.000Z,0,2
2019-06-21T21:48:35.482Z,5,2
2019-06-21T21:48:37.000Z,0,2
2019-06-21T21:48:38.954Z,1,3
2019-06-21T21:49:37.000Z,0,3
2019-06-21T21:49:38.203Z,2,3
2019-06-21T21:50:10.000Z,0,3
2019-06-21T21:50:11.743Z,3,3
2019-06-21T21:50:15.000Z,0,3
2019-06-21T21:50:16.444Z,4,3
2019-06-21T21:51:31.000Z,0,3
2019-06-21T21:51:32.384Z,5,3
2019-06-21T21:51:48.000Z,0,3
2019-06-21T21:51:49.375Z,1,4
2019-06-21T21:52:50.000Z,0,4
2019-06-21T21:52:51.397Z,2,4
2019-06-21T21:53:09.000Z,0,4
2019-06-21T21:53:10.880Z,3,4
2019-06-21T21:53:14.000Z,0,4
2019-06-21T21:53:15.468Z,4,4
2019-06-21T21:55:00.000Z,0,4
2019-06-21T21:55:01.080Z,5,4
2019-06-21T21:55:01.000Z,0,4
2019-06-21T21:55:02.415Z,1,5
2019-06-21T21:55:31.000Z,0,5
2019-06-21T21:55:32.889Z,2,5
2019-06-21T21:56:02.000Z,0,5
2019-06-21T21:56:03.836Z,3,5
2019-06-21T21:56:08.000Z,0,5
2019-06-21T21:56:09.595Z,4,5
2019-06-21T21:57:15.000Z,0,5
2019-06-21T21:57:16.425Z,5,5
2019-06-21T21:57:23.000Z,0,5
2019-06-21T21:57:24.077Z,1,6
2019-06-21T22:03:39.000Z,0,6
2019-06-21T22:03:40.610Z,2,6
2019-06-21T22:03:56.000Z,0,6
2019-06-21T22:03:57.326Z,3,6
2019-06-21T22:04:01.000Z,0,6
2019-06-21T22:04:02.063Z,4,6
2019-06-21T22:05:44.000Z,0,6
2019-06-21T22:05:45.260Z,5,6
2019-06-21T22:05:47.000Z,0,6
2019-06-21T22:05:48.088Z,1,7
2019-06-21T22:11:48.000Z,0,7
2019-06-21T22:11:49.781Z,2,7
2019-06-21T22:12:13.000Z,0,7
2019-06-21T22:12:14.388Z,3,7
2019-06-21T22:12:19.000Z,0,7
2019-06-21T22:12:20.030Z,4,7
2019-06-21T22:14:00.000Z,0,7
2019-06-21T22:14:01.524Z,5,7
2019-06-21T22:14:15.000Z,0,7
2019-06-21T22:14:16.402Z,1,8
2019-06-21T22:19:06.000Z,0,8
2019-06-21T22:19:07.557Z,2,8
2019-06-21T22:19:53.000Z,0,8
2019-06-21T22:19:54.908Z,3,8
2019-06-21T22:19:58.000Z,0,8
2019-06-21T22:19:59.609Z,4,8
2019-06-21T22:21:23.000Z,0,8
2019-06-21T22:21:24.264Z,5,8
2019-06-21T22:21:37.000Z,0,8
2019-06-21T22:21:38.247Z,1,9
2019-06-21T22:22:40.000Z,0,9
2019-06-21T22:22:41.457Z,2,9
2019-06-21T22:23:16.000Z,0,9
2019-06-21T22:23:17.258Z,3,9
2019-06-21T22:23:20.000Z,0,9
2019-06-21T22:23:21.576Z,4,9
2019-06-21T22:24:53.000Z,0,9
2019-06-21T22:24:54.757Z,5,9
2019-06-21T22:25:09.000Z,0,9
2019-06-21T22:25:40.638Z,1,1
2019-06-21T22:26:13.000Z,0,1
2019-06-21T22:26:14.854Z,2,1
2019-06-21T22:26:54.000Z,0,1
2019-06-21T22:26:55.702Z,3,1
2019-06-21T22:26:58.000Z,0,1
2019-06-21T22:26:59.366Z,4,1
2019-06-21T22:28:15.000Z,0,1
2019-06-21T22:28:16.440Z,5,1
2019-06-21T22:28:30.000Z,0,1
2019-06-21T22:28:31.043Z,1,2
2019-06-21T22:29:04.000Z,0,2
2019-06-21T22:29:05.741Z,2,2
2019-06-21T22:30:03.000Z,0,2
2019-06-21T22:30:04.961Z,3,2
2019-06-21T22:30:09.000Z,0,2
2019-06-21T22:30:10.155Z,4,2
2019-06-21T22:31:34.000Z,0,2
2019-06-21T22:31:35.133Z,5,2
2019-06-21T22:31:42.000Z,0,2
2019-06-21T22:31:43.298Z,1,3
2019-06-21T22:33:00.000Z,0,3
2019-06-21T22:33:01.465Z,2,3
2019-06-21T22:33:29.000Z,0,3
2019-06-21T22:33:30.339Z,3,3
2019-06-21T22:33:35.000Z,0,3
2019-06-21T22:33:36.823Z,4,3
2019-06-21T22:34:57.000Z,0,3
2019-06-21T22:34:58.768Z,5,3
2019-06-21T22:35:10.000Z,0,3
2019-06-21T22:35:11.142Z,1,4
2019-06-21T22:36:38.000Z,0,4
2019-06-21T22:36:39.749Z,2,4
2019-06-21T22:37:10.000Z,0,4
2019-06-21T22:37:11.286Z,3,4
2019-06-21T22:37:15.000Z,0,4
2019-06-21T22:37:16.293Z,4,4
2019-06-21T22:38:34.000Z,0,4
2019-06-21T22:38:35.588Z,5,4
